id,name,alias,status,nodeCount,nodeCountHa,username,userId,tenantId,pluginName,pluginVersion,keypair,neutronManagementNetwork,neutronManagementNetworkName,cloudDiskInUse,localDiskInUse,managementNetworkList,healthStatus,clusterMode,createdAt,masterIp,virtualIp,realIp,serviceName,administrator,customConfig,driverUrl,monitorOn,monitorInterval,advancedFeaturelicense,antiAffinity,serverVersion,newLicenseCluster,monitorVersion,archType,backup,ha,share,redisSentinelVip,dbNewVersion,availabilityZone,instanceName,internalIp,cpu,ram,disk
b00709d0-eea2-4064-b9d7-db7a1326b475,redisauwk2pey,HNSJYT-DJG-redis-134-060,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 15:42:01,10.148.134.179,10.148.135.46,10.148.135.46,redis,admin,{},"10.148.134.181:27001,10.148.134.179:27001,10.148.134.180:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.126:7001,,HLW_HG4_Domain01,redisauwk2pey-redis-master-2-9d9f2-0,10.148.134.180,2,4,100
b00709d0-eea2-4064-b9d7-db7a1326b475,redisauwk2pey,HNSJYT-DJG-redis-134-060,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 15:42:01,10.148.134.179,10.148.135.46,10.148.135.46,redis,admin,{},"10.148.134.181:27001,10.148.134.179:27001,10.148.134.180:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.126:7001,,HLW_HG4_Domain01,redisauwk2pey-redis-core-1-5e5c5-0,10.148.134.181,2,4,50
18985bb7-3c1b-49a0-a4c3-4f55f9278202,redisnjdfqbl8,HNSJYT-DJG-redis-134-059,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 15:39:02,10.148.134.176,10.148.135.45,10.148.135.45,redis,admin,{},"10.148.134.178:27001,10.148.134.176:27001,10.148.134.177:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.125:7001,,HLW_HG4_Domain01,redisnjdfqbl8-redis-master-1-cd788-0,10.148.134.176,2,4,100
18985bb7-3c1b-49a0-a4c3-4f55f9278202,redisnjdfqbl8,HNSJYT-DJG-redis-134-059,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 15:39:02,10.148.134.176,10.148.135.45,10.148.135.45,redis,admin,{},"10.148.134.178:27001,10.148.134.176:27001,10.148.134.177:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.125:7001,,HLW_HG4_Domain01,redisnjdfqbl8-redis-core-1-552ff-0,10.148.134.178,2,4,50
18985bb7-3c1b-49a0-a4c3-4f55f9278202,redisnjdfqbl8,HNSJYT-DJG-redis-134-059,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 15:39:02,10.148.134.176,10.148.135.45,10.148.135.45,redis,admin,{},"10.148.134.178:27001,10.148.134.176:27001,10.148.134.177:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.125:7001,,HLW_HG4_Domain01,redisnjdfqbl8-redis-master-2-00fad-0,10.148.134.177,2,4,100
50d34916-394b-4dea-bd92-5b46d5c7b6ce,redisdp107ajc,HNSJYT-DJG-redis-134-058,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 15:37:28,10.148.134.173,10.148.135.44,10.148.135.44,redis,admin,{},"10.148.134.175:27001,10.148.134.173:27001,10.148.134.174:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.124:7001,,HLW_HG4_Domain01,redisdp107ajc-redis-master-1-421fa-0,10.148.134.173,2,4,100
50d34916-394b-4dea-bd92-5b46d5c7b6ce,redisdp107ajc,HNSJYT-DJG-redis-134-058,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 15:37:28,10.148.134.173,10.148.135.44,10.148.135.44,redis,admin,{},"10.148.134.175:27001,10.148.134.173:27001,10.148.134.174:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.124:7001,,HLW_HG4_Domain01,redisdp107ajc-redis-master-2-955aa-0,10.148.134.174,2,4,100
50d34916-394b-4dea-bd92-5b46d5c7b6ce,redisdp107ajc,HNSJYT-DJG-redis-134-058,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 15:37:28,10.148.134.173,10.148.135.44,10.148.135.44,redis,admin,{},"10.148.134.175:27001,10.148.134.173:27001,10.148.134.174:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.124:7001,,HLW_HG4_Domain01,redisdp107ajc-redis-core-1-7a1d4-0,10.148.134.175,2,4,50
3af3a708-a76b-4990-b3c4-bb19db6b5c4f,redissuze27zl,HNSJYT-DJG-redis-134-057,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 15:36:12,10.148.134.170,10.148.135.43,10.148.135.43,redis,admin,{},"10.148.134.172:27001,10.148.134.170:27001,10.148.134.171:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.123:7001,,HLW_HG4_Domain01,redissuze27zl-redis-master-1-ab5f3-0,10.148.134.170,2,4,100
3af3a708-a76b-4990-b3c4-bb19db6b5c4f,redissuze27zl,HNSJYT-DJG-redis-134-057,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 15:36:12,10.148.134.170,10.148.135.43,10.148.135.43,redis,admin,{},"10.148.134.172:27001,10.148.134.170:27001,10.148.134.171:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.123:7001,,HLW_HG4_Domain01,redissuze27zl-redis-master-2-83249-0,10.148.134.171,2,4,100
3af3a708-a76b-4990-b3c4-bb19db6b5c4f,redissuze27zl,HNSJYT-DJG-redis-134-057,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 15:36:12,10.148.134.170,10.148.135.43,10.148.135.43,redis,admin,{},"10.148.134.172:27001,10.148.134.170:27001,10.148.134.171:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.123:7001,,HLW_HG4_Domain01,redissuze27zl-redis-core-1-4e24d-0,10.148.134.172,2,4,50
3b291160-f173-4a38-8f5c-603c5a6460da,redisn2h1y321,HNSJYT-DJG-redis-134-056,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 15:34:29,10.148.134.167,10.148.135.42,10.148.135.42,redis,admin,{},"10.148.134.169:27001,10.148.134.167:27001,10.148.134.168:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.122:7001,,HLW_HG4_Domain01,redisn2h1y321-redis-master-1-84018-0,10.148.134.167,2,4,100
3b291160-f173-4a38-8f5c-603c5a6460da,redisn2h1y321,HNSJYT-DJG-redis-134-056,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 15:34:29,10.148.134.167,10.148.135.42,10.148.135.42,redis,admin,{},"10.148.134.169:27001,10.148.134.167:27001,10.148.134.168:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.122:7001,,HLW_HG4_Domain01,redisn2h1y321-redis-master-2-4c4d8-0,10.148.134.168,2,4,100
3b291160-f173-4a38-8f5c-603c5a6460da,redisn2h1y321,HNSJYT-DJG-redis-134-056,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 15:34:29,10.148.134.167,10.148.135.42,10.148.135.42,redis,admin,{},"10.148.134.169:27001,10.148.134.167:27001,10.148.134.168:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.122:7001,,HLW_HG4_Domain01,redisn2h1y321-redis-core-1-72951-0,10.148.134.169,2,4,50
bb6bce86-56c9-4fcd-8e93-340384c87142,redis55r6qboh,HNSJYT-DJG-redis-134-055,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 15:32:14,10.148.134.164,10.148.135.41,10.148.135.41,redis,admin,{},"10.148.134.166:27001,10.148.134.164:27001,10.148.134.165:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.121:7001,,HLW_HG4_Domain01,redis55r6qboh-redis-master-1-63a97-0,10.148.134.164,2,4,100
bb6bce86-56c9-4fcd-8e93-340384c87142,redis55r6qboh,HNSJYT-DJG-redis-134-055,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 15:32:14,10.148.134.164,10.148.135.41,10.148.135.41,redis,admin,{},"10.148.134.166:27001,10.148.134.164:27001,10.148.134.165:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.121:7001,,HLW_HG4_Domain01,redis55r6qboh-redis-master-2-c01f2-0,10.148.134.165,2,4,100
bb6bce86-56c9-4fcd-8e93-340384c87142,redis55r6qboh,HNSJYT-DJG-redis-134-055,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 15:32:14,10.148.134.164,10.148.135.41,10.148.135.41,redis,admin,{},"10.148.134.166:27001,10.148.134.164:27001,10.148.134.165:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.121:7001,,HLW_HG4_Domain01,redis55r6qboh-redis-core-1-8ac18-0,10.148.134.166,2,4,50
15336c91-f391-4c12-8378-96a7f932a777,redisezwz9cyh,HNSJYT-DJG-redis-134-054,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 15:30:55,10.148.134.161,10.148.135.40,10.148.135.40,redis,admin,{},"10.148.134.163:27001,10.148.134.161:27001,10.148.134.162:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.120:7001,,HLW_HG4_Domain01,redisezwz9cyh-redis-master-1-293ad-0,10.148.134.161,2,4,100
15336c91-f391-4c12-8378-96a7f932a777,redisezwz9cyh,HNSJYT-DJG-redis-134-054,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 15:30:55,10.148.134.161,10.148.135.40,10.148.135.40,redis,admin,{},"10.148.134.163:27001,10.148.134.161:27001,10.148.134.162:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.120:7001,,HLW_HG4_Domain01,redisezwz9cyh-redis-master-2-a3f19-0,10.148.134.162,2,4,100
15336c91-f391-4c12-8378-96a7f932a777,redisezwz9cyh,HNSJYT-DJG-redis-134-054,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 15:30:55,10.148.134.161,10.148.135.40,10.148.135.40,redis,admin,{},"10.148.134.163:27001,10.148.134.161:27001,10.148.134.162:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.120:7001,,HLW_HG4_Domain01,redisezwz9cyh-redis-core-1-d9888-0,10.148.134.163,2,4,50
4c21f91f-3800-4b38-b2a4-a27ab21b83fb,redis0llqvegl,HNSJYT-DJG-redis-134-053,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 15:29:10,10.148.134.158,10.148.135.39,10.148.135.39,redis,admin,{},"10.148.134.160:27001,10.148.134.158:27001,10.148.134.159:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.119:7001,,HLW_HG4_Domain01,redis0llqvegl-redis-master-1-6385c-0,10.148.134.158,2,4,100
4c21f91f-3800-4b38-b2a4-a27ab21b83fb,redis0llqvegl,HNSJYT-DJG-redis-134-053,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 15:29:10,10.148.134.158,10.148.135.39,10.148.135.39,redis,admin,{},"10.148.134.160:27001,10.148.134.158:27001,10.148.134.159:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.119:7001,,HLW_HG4_Domain01,redis0llqvegl-redis-master-2-8ef77-0,10.148.134.159,2,4,100
4c21f91f-3800-4b38-b2a4-a27ab21b83fb,redis0llqvegl,HNSJYT-DJG-redis-134-053,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 15:29:10,10.148.134.158,10.148.135.39,10.148.135.39,redis,admin,{},"10.148.134.160:27001,10.148.134.158:27001,10.148.134.159:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.119:7001,,HLW_HG4_Domain01,redis0llqvegl-redis-core-1-3f59a-0,10.148.134.160,2,4,50
38654416-5c63-464e-832c-fe9381853aab,redislxmucwbp,HNSJYT-DJG-redis-134-052,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 15:27:49,10.148.134.155,10.148.135.38,10.148.135.38,redis,admin,{},"10.148.134.157:27001,10.148.134.155:27001,10.148.134.156:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.118:7001,,HLW_HG4_Domain01,redislxmucwbp-redis-master-1-cff22-0,10.148.134.155,2,4,100
38654416-5c63-464e-832c-fe9381853aab,redislxmucwbp,HNSJYT-DJG-redis-134-052,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 15:27:49,10.148.134.155,10.148.135.38,10.148.135.38,redis,admin,{},"10.148.134.157:27001,10.148.134.155:27001,10.148.134.156:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.118:7001,,HLW_HG4_Domain01,redislxmucwbp-redis-master-2-187c9-0,10.148.134.156,2,4,100
38654416-5c63-464e-832c-fe9381853aab,redislxmucwbp,HNSJYT-DJG-redis-134-052,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 15:27:49,10.148.134.155,10.148.135.38,10.148.135.38,redis,admin,{},"10.148.134.157:27001,10.148.134.155:27001,10.148.134.156:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.118:7001,,HLW_HG4_Domain01,redislxmucwbp-redis-core-1-23788-0,10.148.134.157,2,4,50
40b93d57-e097-4de4-852d-05ab785d4a9b,redisyxztp85m,HNSJYT-DJG-redis-134-051,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 15:24:48,10.148.134.152,10.148.135.37,10.148.135.37,redis,admin,{},"10.148.134.154:27001,10.148.134.152:27001,10.148.134.153:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.117:7001,,HLW_HG4_Domain01,redisyxztp85m-redis-core-1-95815-0,10.148.134.154,2,4,50
40b93d57-e097-4de4-852d-05ab785d4a9b,redisyxztp85m,HNSJYT-DJG-redis-134-051,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 15:24:48,10.148.134.152,10.148.135.37,10.148.135.37,redis,admin,{},"10.148.134.154:27001,10.148.134.152:27001,10.148.134.153:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.117:7001,,HLW_HG4_Domain01,redisyxztp85m-redis-master-1-2ee89-0,10.148.134.152,2,4,100
40b93d57-e097-4de4-852d-05ab785d4a9b,redisyxztp85m,HNSJYT-DJG-redis-134-051,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 15:24:48,10.148.134.152,10.148.135.37,10.148.135.37,redis,admin,{},"10.148.134.154:27001,10.148.134.152:27001,10.148.134.153:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.117:7001,,HLW_HG4_Domain01,redisyxztp85m-redis-master-2-d1891-0,10.148.134.153,2,4,100
e59d8ff4-22ba-4852-baeb-6efbe0b50e85,redis81lm577e,HNSJYT-DJG-redis-134-050,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 15:24:26,10.148.134.149,10.148.135.36,10.148.135.36,redis,admin,{},"10.148.134.151:27001,10.148.134.149:27001,10.148.134.150:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.116:7001,,HLW_HG4_Domain01,redis81lm577e-redis-core-1-76e25-0,10.148.134.151,2,4,50
e59d8ff4-22ba-4852-baeb-6efbe0b50e85,redis81lm577e,HNSJYT-DJG-redis-134-050,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 15:24:26,10.148.134.149,10.148.135.36,10.148.135.36,redis,admin,{},"10.148.134.151:27001,10.148.134.149:27001,10.148.134.150:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.116:7001,,HLW_HG4_Domain01,redis81lm577e-redis-master-1-0ceea-0,10.148.134.149,2,4,100
e59d8ff4-22ba-4852-baeb-6efbe0b50e85,redis81lm577e,HNSJYT-DJG-redis-134-050,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 15:24:26,10.148.134.149,10.148.135.36,10.148.135.36,redis,admin,{},"10.148.134.151:27001,10.148.134.149:27001,10.148.134.150:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.116:7001,,HLW_HG4_Domain01,redis81lm577e-redis-master-2-db5a9-0,10.148.134.150,2,4,100
86e3dd24-ad1d-48aa-917e-cdbb3b17a3a7,redis4i5lqpnh,HNSJYT-DJG-redis-134-049,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 12:56:31,10.148.134.146,10.148.135.35,10.148.135.35,redis,admin,{},"10.148.134.148:27001,10.148.134.146:27001,10.148.134.147:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.115:7001,,HLW_HG4_Domain01,redis4i5lqpnh-redis-master-1-20ccd-0,10.148.134.146,2,4,100
86e3dd24-ad1d-48aa-917e-cdbb3b17a3a7,redis4i5lqpnh,HNSJYT-DJG-redis-134-049,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 12:56:31,10.148.134.146,10.148.135.35,10.148.135.35,redis,admin,{},"10.148.134.148:27001,10.148.134.146:27001,10.148.134.147:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.115:7001,,HLW_HG4_Domain01,redis4i5lqpnh-redis-master-2-8a460-0,10.148.134.147,2,4,100
86e3dd24-ad1d-48aa-917e-cdbb3b17a3a7,redis4i5lqpnh,HNSJYT-DJG-redis-134-049,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 12:56:31,10.148.134.146,10.148.135.35,10.148.135.35,redis,admin,{},"10.148.134.148:27001,10.148.134.146:27001,10.148.134.147:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.115:7001,,HLW_HG4_Domain01,redis4i5lqpnh-redis-core-1-7611f-0,10.148.134.148,2,4,50
caba80a5-245e-442d-8b7e-23454cea2041,redis9mrs26fe,HNSJYT-DJG-redis-134-048,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 12:54:36,10.148.134.143,10.148.135.34,10.148.135.34,redis,admin,{},"10.148.134.145:27001,10.148.134.143:27001,10.148.134.144:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.114:7001,,HLW_HG4_Domain01,redis9mrs26fe-redis-core-1-39d3b-0,10.148.134.145,2,4,50
caba80a5-245e-442d-8b7e-23454cea2041,redis9mrs26fe,HNSJYT-DJG-redis-134-048,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 12:54:36,10.148.134.143,10.148.135.34,10.148.135.34,redis,admin,{},"10.148.134.145:27001,10.148.134.143:27001,10.148.134.144:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.114:7001,,HLW_HG4_Domain01,redis9mrs26fe-redis-master-1-ecc76-0,10.148.134.143,2,4,100
